Date,Close
2000-08-09,2.49391508102417
2000-08-10,2.5225818157196045
2000-08-11,2.462860345840454
2000-08-14,2.4867496490478516
2000-08-15,2.721450090408325
2000-08-16,2.790128231048584
2000-08-17,2.8426811695098877
2000-08-18,2.9430112838745117
2000-08-21,2.988399028778076
2000-08-22,2.7065184116363525
2000-08-23,2.8641810417175293
2000-08-24,2.940622329711914
2000-08-25,2.8665695190429688
2000-08-28,2.981231927871704
2000-08-29,2.9740662574768066
2000-08-30,3.0003421306610107
2000-08-31,3.0337867736816406
2000-09-01,3.0385642051696777
2000-09-05,3.0433404445648193
2000-09-06,2.8331260681152344
2000-09-07,2.9860095977783203
2000-09-08,2.8092377185821533
2000-09-11,2.6945760250091553
2000-09-12,2.6778533458709717
2000-09-13,2.676659345626831
2000-09-14,2.651576280593872
2000-09-15,2.7095043659210205
2000-09-18,2.5512468814849854
2000-09-19,2.630077362060547
2000-09-20,2.544081211090088
2000-09-21,2.6533684730529785
2000-09-22,2.699352979660034
2000-09-25,2.8928465843200684
2000-09-26,2.9621224403381348
2000-09-27,3.124561071395874
2000-09-28,3.2201130390167236
2000-09-29,3.129337787628174
2000-10-02,3.055284023284912
2000-10-03,2.89045786857605
2000-10-04,2.8570139408111572
2000-10-05,2.790128231048584
2000-10-06,2.6157450675964355
2000-10-09,2.6730761528015137
2000-10-10,2.470027208328247
2000-10-11,2.4915263652801514
2000-10-12,2.393585205078125
2000-10-13,2.489138603210449
2000-10-16,2.4318065643310547
2000-10-17,2.2550342082977295
2000-10-18,2.2192022800445557
2000-10-19,2.434195041656494
2000-10-20,2.6611328125
2000-10-23,2.601411819458008
2000-10-24,2.517803430557251
2000-10-25,2.298032522201538
2000-10-26,2.3959741592407227
2000-10-27,2.341032028198242
2000-10-30,2.176204204559326
2000-10-31,2.3750720024108887
2000-11-01,2.3744747638702393
2000-11-02,2.5560243129730225
2000-11-03,2.7232401371002197
2000-11-06,2.9334557056427
2000-11-07,2.735184669494629
2000-11-08,2.653965473175049
2000-11-09,2.376864194869995
2000-11-10,2.247868776321411
2000-11-13,2.2574241161346436
2000-11-14,2.6706862449645996
2000-11-15,2.6354527473449707
2000-11-16,2.470027208328247
2000-11-17,2.4222514629364014
2000-11-20,2.235924482345581
2000-11-21,2.192925453186035
2000-11-22,2.0782630443573
2000-11-24,2.1977033615112305
2000-11-27,2.123650550842285
2000-11-28,1.9653913974761963
2000-11-29,1.8441599607467651
2000-11-30,1.5479471683502197
2000-12-01,1.700831413269043
2000-12-04,1.727108359336853
2000-12-05,1.8393818140029907
2000-12-06,1.576613187789917
2000-12-07,1.5479471683502197
2000-12-08,1.9014915227890015
2000-12-11,1.9014915227890015
2000-12-12,1.8489371538162231
2000-12-13,1.7056082487106323
2000-12-14,1.5885576009750366
2000-12-15,1.4308959245681763
2000-12-18,1.4780751466751099
2000-12-19,1.366397738456726
2000-12-20,1.218291997909546
2000-12-21,1.0654079914093018
2000-12-22,1.3401219844818115
2000-12-26,1.2851788997650146
2000-12-27,1.3711756467819214
2000-12-28,1.3783414363861084
2000-12-29,1.252332329750061
2001-01-02,1.144239068031311
2001-01-03,1.49539315700531
2001-01-04,1.6673868894577026
2001-01-05,1.4177579879760742
2001-01-08,1.552725076675415
2001-01-09,1.5837796926498413
2001-01-10,1.69366455078125
2001-01-11,1.8346043825149536
2001-01-12,1.796383023262024
2001-01-16,1.6554440259933472
2001-01-17,1.7151641845703125
2001-01-18,2.044222116470337
2001-01-19,1.9898773431777954
2001-01-22,1.911046028137207
2001-01-23,2.1015539169311523
2001-01-24,2.0925958156585693
2001-01-25,1.8823802471160889
2001-01-26,1.9421011209487915
2001-01-29,1.951655387878418
2001-01-30,1.9946541786193848
2001-01-31,1.9731552600860596
2001-02-01,1.9833067655563354
2001-02-02,1.7916059494018555
2001-02-05,1.7892168760299683
2001-02-06,1.7987723350524902
2001-02-07,1.7151641845703125
2001-02-08,1.7056082487106323
2001-02-09,1.69366455078125
2001-02-12,1.6482776403427124
2001-02-13,1.6984425783157349
2001-02-14,1.8226609230041504
2001-02-15,2.1570942401885986
2001-02-16,2.2741456031799316
2001-02-20,2.047208070755005
2001-02-21,2.1403703689575195
2001-02-22,2.231146812438965
2001-02-23,2.077068567276001
2001-02-26,2.030486822128296
2001-02-27,1.9086576700210571
2001-02-28,1.707997441291809
2001-03-01,1.8429654836654663
2001-03-02,1.6655958890914917
2001-03-05,1.681720495223999
2001-03-06,1.8441599607467651
2001-03-07,1.9922657012939453
2001-03-08,2.059152126312256
2001-03-09,1.913435935974121
2001-03-12,1.8441599607467651
2001-03-13,2.063929796218872
2001-03-14,2.1809821128845215
2001-03-15,2.288478136062622
2001-03-16,2.2789227962493896
2001-03-19,2.410305976867676
2001-03-20,2.185760021209717
2001-03-21,2.348198413848877
2001-03-22,2.5846898555755615
2001-03-23,2.5608017444610596
2001-03-26,2.699352979660034
2001-03-27,2.601411819458008
2001-03-28,2.6032040119171143
2001-03-29,2.6420204639434814
2001-03-30,2.4813740253448486
2001-04-02,2.376864194869995
2001-04-03,2.4556941986083984
2001-04-04,2.2024805545806885
2001-04-05,2.4055299758911133
2001-04-06,2.3959741592407227
2001-04-09,2.279496431350708
2001-04-10,2.4946799278259277
2001-04-11,2.645270586013794
2001-04-12,2.6850192546844482
2001-04-16,2.619661569595337
2001-04-17,2.748084545135498
2001-04-18,2.952948570251465
2001-04-19,3.206735372543335
2001-04-20,3.3236923217773438
2001-04-23,3.148257255554199
2001-04-24,2.9254307746887207
2001-04-25,3.059967279434204
2001-04-26,2.818793296813965
2001-04-27,3.0194530487060547
2001-04-30,3.1838037967681885
2001-05-01,3.4811623096466064
2001-05-02,3.401280403137207
2001-05-03,3.3863747119903564
2001-05-04,3.4330027103424072
2001-05-07,3.587033748626709
2001-05-08,3.3275134563446045
2001-05-09,3.171571731567383
2001-05-10,3.0649352073669434
2001-05-11,2.9865827560424805
2001-05-14,3.012190580368042
2001-05-15,3.120357036590576
2001-05-16,3.2675065994262695
2001-05-17,3.3252198696136475
2001-05-18,3.2984654903411865
2001-05-21,3.447526454925537
2001-05-22,3.5507233142852783
2001-05-23,3.5205299854278564
2001-05-24,3.572509765625
2001-05-25,3.5048582553863525
2001-05-29,3.3611483573913574
2001-05-30,3.2984654903411865
2001-05-31,3.2720932960510254
2001-06-01,3.4532601833343506
2001-06-04,3.399751663208008
2001-06-05,3.5782430171966553
2001-06-06,3.5935306549072266
2001-06-07,3.7964844703674316
2001-06-08,3.6978743076324463
2001-06-11,3.5897085666656494
2001-06-12,3.709341287612915
2001-06-13,3.5847411155700684
2001-06-14,3.5770959854125977
2001-06-15,3.6328988075256348
2001-06-18,3.4891889095306396
2001-06-19,3.2984654903411865
2001-06-20,3.440265655517578
2001-06-21,3.5052406787872314
2001-06-22,3.4895708560943604
2001-06-25,3.4826910495758057
2001-06-26,3.583211898803711
2001-06-27,3.4723713397979736
2001-06-28,3.513267755508423
2001-06-29,3.544989585876465
2001-07-02,3.3879027366638184
2001-07-03,3.4310922622680664
2001-07-05,3.18227481842041
2001-07-06,3.084428310394287
2001-07-09,2.983525514602661
2001-07-10,3.0079872608184814
2001-07-11,3.0022544860839844
2001-07-12,3.1597235202789307
2001-07-13,3.094365358352661
2001-07-16,2.845548152923584
2001-07-17,3.004546880722046
2001-07-18,2.900585889816284
2001-07-19,2.9472157955169678
2001-07-20,2.862365245819092
2001-07-23,2.5913782119750977
2001-07-24,2.766812324523926
2001-07-25,2.7400577068328857
2001-07-26,3.0194530487060547
2001-07-27,3.0958943367004395
2001-07-30,3.0221285820007324
2001-07-31,3.0920724868774414
2001-08-01,3.2808854579925537
2001-08-02,3.3588554859161377
2001-08-03,3.3324825763702393
2001-08-06,3.4333865642547607
2001-08-07,3.3825531005859375
2001-08-08,3.296555280685425
2001-08-09,3.2388415336608887
2001-08-10,3.2350194454193115
2001-08-13,3.3707025051116943
2001-08-14,3.2812652587890625
2001-08-15,3.285088539123535
2001-08-16,3.423447847366333
2001-08-17,3.2017674446105957
2001-08-20,3.179598331451416
2001-08-21,3.1127114295959473
2001-08-22,3.240752935409546
2001-08-23,3.168896198272705
2001-08-24,3.2594797611236572
2001-08-27,3.3722329139709473
2001-08-28,3.328277826309204
2001-08-29,3.221259832382202
2001-08-30,3.210940361022949
2001-08-31,3.2376952171325684
2001-09-04,3.0125739574432373
2001-09-05,3.076785087585449
2001-09-06,2.951037645339966
2001-09-07,2.981996774673462
2001-09-10,2.8956186771392822
2001-09-17,2.5982587337493896
2001-09-18,2.4415528774261475
2001-09-19,2.411740303039551
2001-09-20,2.2076401710510254
2001-09-21,2.0616366863250732
2001-09-24,2.2932567596435547
2001-09-25,2.2038190364837646
2001-09-26,2.1243178844451904
2001-09-27,2.006598949432373
2001-09-28,2.099858045578003
2001-10-01,1.921748399734497
2001-10-02,1.8254317045211792
2001-10-03,2.1847081184387207
2001-10-04,2.46830677986145
2001-10-05,2.514937400817871
2001-10-08,2.5715043544769287
2001-10-09,2.4598987102508545
2001-10-10,2.618133783340454
2001-10-11,2.9017319679260254
2001-10-12,3.0905449390411377
2001-10-15,3.076785087585449
2001-10-16,3.3863747119903564
2001-10-17,3.1876256465911865
2001-10-18,3.3221633434295654
2001-10-19,3.3909597396850586
2001-10-22,3.471224069595337
2001-10-23,3.410071849822998
2001-10-24,3.5606613159179688
2001-10-25,3.769347906112671
2001-10-26,3.500272035598755
2001-10-29,3.2159087657928467
2001-10-30,3.2105586528778076
2001-10-31,3.2762973308563232
2001-11-01,3.5560755729675293
2001-11-02,3.605762004852295
2001-11-05,3.6187567710876465
2001-11-06,3.867192506790161
2001-11-07,3.870250701904297
2001-11-08,3.8029820919036865
2001-11-09,4.066705226898193
2001-11-12,4.176018714904785
2001-11-13,4.1416192054748535
2001-11-14,4.026191234588623
2001-11-15,4.047595977783203
2001-11-16,4.01243257522583
2001-11-19,3.92452335357666
2001-11-20,3.8144490718841553
2001-11-21,3.7655255794525146
2001-11-23,3.8182692527770996
2001-11-26,4.091166019439697
2001-11-27,4.134740352630615
2001-11-28,3.926053524017334
2001-11-29,4.098047256469727
2001-11-30,4.176782131195068
2001-12-03,4.113336563110352
2001-12-04,4.444328308105469
2001-12-05,4.8028411865234375
2001-12-06,4.727164268493652
2001-12-07,4.582688331604004
2001-12-10,4.628553867340088
2001-12-11,4.794433116912842
2001-12-12,4.94349479675293
2001-12-13,4.801313400268555
2001-12-14,5.017642974853516
2001-12-17,5.198046684265137
2001-12-18,5.064272403717041
2001-12-19,4.925912380218506
2001-12-20,4.731749534606934
2001-12-21,4.936614036560059
2001-12-24,5.059683799743652
2001-12-26,5.183521747589111
2001-12-27,5.3035359382629395
2001-12-28,5.175877571105957
2001-12-31,5.1139607429504395
2002-01-02,5.144535541534424
2002-01-03,5.481645584106445
2002-01-04,5.321882724761963
2002-01-07,5.1789350509643555
2002-01-08,5.240087985992432
2002-01-09,5.168233394622803
2002-01-10,5.044397830963135
2002-01-11,4.821187496185303
2002-01-14,4.568165302276611
2002-01-15,4.994711875915527
2002-01-16,4.799783706665039
2002-01-17,4.96795654296875
2002-01-18,4.876989841461182
2002-01-22,4.754683017730713
2002-01-23,4.844120502471924
2002-01-24,5.017642974853516
2002-01-25,5.004647254943848
2002-01-28,5.197281360626221
2002-01-29,4.942729949951172
2002-01-30,5.002355575561523
2002-01-31,5.0252861976623535
2002-02-01,4.90221643447876
2002-02-04,4.671361446380615
2002-02-05,4.625495433807373
2002-02-06,4.74092435836792
2002-02-07,4.587273120880127
2002-02-08,4.412223815917969
2002-02-11,4.656071662902832
2002-02-12,4.754683017730713
2002-02-13,4.6935296058654785
2002-02-14,4.75162410736084
2002-02-15,4.383940696716309
2002-02-19,4.093461036682129
2002-02-20,4.307497501373291
2002-02-21,4.013197898864746
2002-02-22,3.815976858139038
2002-02-25,4.114865303039551
2002-02-26,4.204301357269287
2002-02-27,4.062885284423828
2002-02-28,3.8992998600006104
2002-03-01,4.276157855987549
2002-03-04,4.514655590057373
2002-03-05,4.503190040588379
2002-03-06,4.361771583557129
2002-03-07,4.3266096115112305
2002-03-08,4.455794811248779
2002-03-11,4.403813362121582
2002-03-12,4.172959327697754
2002-03-13,4.097281455993652
2002-03-14,3.870250701904297
2002-03-15,4.033837795257568
2002-03-18,4.033837795257568
2002-03-19,3.9482228755950928
2002-03-20,3.5560755729675293
2002-03-21,3.7448863983154297
2002-03-22,3.712779998779297
2002-03-25,3.5209109783172607
2002-03-26,3.5927670001983643
2002-03-27,3.478104591369629
2002-03-28,3.3909597396850586
2002-04-01,3.335157632827759
2002-04-02,3.248013973236084
2002-04-03,3.3091671466827393
2002-04-04,3.2931153774261475
2002-04-05,3.2182013988494873
2002-04-08,3.325984001159668
2002-04-09,3.1157710552215576
2002-04-10,2.9437754154205322
2002-04-11,2.8145885467529297
2002-04-12,2.803887128829956
2002-04-15,2.9170212745666504
2002-04-16,3.043915033340454
2002-04-17,3.0798418521881104
2002-04-18,3.0286269187927246
2002-04-19,2.8222334384918213
2002-04-22,2.8359920978546143
2002-04-23,2.721330404281616
2002-04-24,2.4828310012817383
2002-04-25,2.579148054122925
2002-04-26,2.3215389251708984
2002-04-29,2.708334445953369
2002-04-30,2.660940647125244
2002-05-01,2.7090988159179688
2002-05-02,2.599787473678589
2002-05-03,2.503471851348877
2002-05-06,2.4079184532165527
2002-05-07,2.46830677986145
2002-05-08,2.7519073486328125
2002-05-09,2.634186029434204
2002-05-10,2.43696665763855
2002-05-13,2.584498643875122
2002-05-14,2.8413431644439697
2002-05-15,2.897146224975586
2002-05-16,2.9024970531463623
2002-05-17,2.994227647781372
2002-05-20,3.0263328552246094
2002-05-21,2.795478582382202
2002-05-22,2.9086124897003174
2002-05-23,2.731267213821411
2002-05-24,2.6777584552764893
2002-05-28,2.5715043544769287
2002-05-29,2.6685853004455566
2002-05-30,2.6295993328094482
2002-05-31,2.557744026184082
2002-06-03,2.407154083251953
2002-06-04,2.5286965370178223
2002-06-05,2.492004156112671
2002-06-06,2.4927687644958496
2002-06-07,2.4690723419189453
2002-06-10,2.448432683944702
2002-06-11,2.3383564949035645
2002-06-12,2.136550188064575
2002-06-13,2.1143815517425537
2002-06-14,2.154130697250366
2002-06-17,2.1732420921325684
2002-06-18,2.1617751121520996
2002-06-19,1.823137879371643
2002-06-20,1.806321620941162
2002-06-21,1.7321717739105225
2002-06-24,1.764277458190918
2002-06-25,1.6182743310928345
2002-06-26,1.5341875553131104
2002-06-27,1.3056261539459229
2002-06-28,1.3132712841033936
2002-07-01,1.3102126121520996
2002-07-02,1.2276554107666016
2002-07-03,1.3339108228683472
2002-07-05,1.4516305923461914
2002-07-08,1.4952031373977661
2002-07-09,1.4218188524246216
2002-07-10,1.3828333616256714
2002-07-11,1.5234860181808472
2002-07-12,1.5219581127166748
2002-07-15,1.6733123064041138
2002-07-16,1.6282113790512085
2002-07-17,1.489851951599121
2002-07-18,1.4516305923461914
2002-07-19,1.3858904838562012
2002-07-22,1.3216791152954102
2002-07-23,1.223069190979004
2002-07-24,1.3010401725769043
2002-07-25,1.1512142419815063
2002-07-26,1.1244587898254395
2002-07-29,1.1558008193969727
2002-07-30,1.23988676071167
2002-07-31,0.846211314201355
2002-08-01,0.76518315076828
2002-08-02,0.7147316932678223
2002-08-05,0.6574000716209412
2002-08-06,0.6917989253997803
2002-08-07,0.6757460832595825
2002-08-08,0.7200824618339539
2002-08-09,0.7032652497291565
2002-08-12,0.7032652497291565
2002-08-13,0.6887407898902893
2002-08-14,0.7353708148002625
2002-08-15,0.7865866422653198
2002-08-16,0.8171631097793579
2002-08-19,0.9669899344444275
2002-08-20,0.9241818189620972
2002-08-21,0.9731042981147766
2002-08-22,0.9402346014976501
2002-08-23,0.8783169388771057
2002-08-26,0.8851965069770813
2002-08-27,0.834744930267334
2002-08-28,0.782764196395874
2002-08-29,0.7927020192146301
2002-08-30,0.7720628976821899
2002-09-03,0.7246686816215515
2002-09-04,0.7200824618339539
2002-09-05,0.6925630569458008
2002-09-06,0.7078518867492676
2002-09-09,0.707086980342865
2002-09-10,0.8079899549484253
2002-09-11,0.8477401733398438
2002-09-12,0.8209853768348694
2002-09-13,0.8079899549484253
2002-09-16,0.7567742466926575
2002-09-17,0.745307981967926
2002-09-18,0.7246686816215515
2002-09-19,0.7002071142196655
2002-09-20,0.704029381275177
2002-09-23,0.6734530329704285
2002-09-24,0.6788036227226257
2002-09-25,0.7162598967552185
2002-09-26,0.6780393719673157
2002-09-27,0.6543418169021606
2002-09-30,0.6543418169021606
2002-10-01,0.6895058751106262
2002-10-02,0.6887407898902893
2002-10-03,0.655106782913208
2002-10-04,0.6222361326217651
2002-10-07,0.5916599631309509
2002-10-08,0.5740779638290405
2002-10-09,0.563376784324646
2002-10-10,0.5924239754676819
2002-10-11,0.6734530329704285
2002-10-14,0.6535776853561401
2002-10-15,0.7216112613677979
2002-10-16,0.6612216234207153
2002-10-17,0.7116733193397522
2002-10-18,0.7185530662536621
2002-10-21,0.7835294008255005
2002-10-22,0.8095191717147827
2002-10-23,0.8423888087272644
2002-10-24,0.7995820641517639
2002-10-25,0.8485044240951538
2002-10-28,0.8530911803245544
2002-10-29,0.8156349658966064
2002-10-30,0.8592066764831543
2002-10-31,0.9096583127975464
2002-11-01,1.0778300762176514
2002-11-04,1.1955503225326538
2002-11-05,1.148157000541687
2002-11-06,1.2368288040161133
2002-11-07,1.112229347229004
2002-11-08,0.868379533290863
2002-11-11,0.8011100888252258
2002-11-12,0.8722012639045715
2002-11-13,0.8997202515602112
2002-11-14,0.9593449234962463
2002-11-15,1.0296717882156372
2002-11-18,1.0678927898406982
2002-11-19,1.0831804275512695
2002-11-20,1.1374549865722656
2002-11-21,1.2337716817855835
2002-11-22,1.2016657590866089
2002-11-25,1.2452378273010254
2002-11-26,1.211603045463562
2002-11-27,1.3056261539459229
2002-11-29,1.3094489574432373
2002-12-02,1.2995119094848633
2002-12-03,1.2138965129852295
2002-12-04,1.0686571598052979
2002-12-05,1.078594446182251
2002-12-06,1.0801235437393188
2002-12-09,0.993743896484375
2002-12-10,1.0770658254623413
2002-12-11,1.0709503889083862
2002-12-12,1.0533684492111206
2002-12-13,1.012089729309082
2002-12-16,1.0717145204544067
2002-12-17,1.070185661315918
2002-12-18,0.9883928894996643
2002-12-19,0.9669899344444275
2002-12-20,0.9799845814704895
2002-12-23,0.9868637919425964
2002-12-24,0.9669899344444275
2002-12-26,0.9494075179100037
2002-12-27,0.9134798645973206
2002-12-30,0.8813741207122803
2002-12-31,0.8798460960388184
2003-01-02,0.9409990310668945
2003-01-03,0.9409990310668945
2003-01-06,1.0174412727355957
2003-01-07,1.0143834352493286
2003-01-08,0.9134798645973206
2003-01-09,0.9295324683189392
2003-01-10,0.9455855488777161
2003-01-13,0.9379412531852722
2003-01-14,0.9448211789131165
2003-01-15,0.9157729148864746
2003-01-16,0.8538552522659302
2003-01-17,0.8217496275901794
2003-01-21,0.8011100888252258
2003-01-22,0.8018752336502075
2003-01-23,0.8240429162979126
2003-01-24,0.7774136662483215
2003-01-27,0.7659472823143005
2003-01-28,0.7934662699699402
2003-01-29,0.8095191717147827
2003-01-30,0.7766496539115906
2003-01-31,0.788879930973053
2003-02-03,0.8041687607765198
2003-02-04,0.7682405114173889
2003-02-05,0.775120198726654
2003-02-06,0.781235933303833
2003-02-07,0.7460720539093018
2003-02-10,0.7552451491355896
2003-02-11,0.7414854764938354
2003-02-12,0.745307981967926
2003-02-13,0.7544810175895691
2003-02-14,0.9203594923019409
2003-02-18,0.9731042981147766
2003-02-19,0.9822772145271301
2003-02-20,0.9822772145271301
2003-02-21,0.9830425977706909
2003-02-24,0.9952728748321533
2003-02-25,0.9891573786735535
2003-02-26,0.9409990310668945
2003-02-27,0.9608741998672485
2003-02-28,0.9646964073181152
2003-03-03,0.9486436247825623
2003-03-04,0.9409990310668945
2003-03-05,0.9562873244285583
2003-03-06,0.9402346014976501
2003-03-07,0.9547584056854248
2003-03-10,0.9280044436454773
2003-03-11,0.9348839521408081
2003-03-12,0.9608741998672485
2003-03-13,1.0564262866973877
2003-03-14,1.0258488655090332
2003-03-17,1.0854741334915161
2003-03-18,1.0770658254623413
2003-03-19,1.0824167728424072
2003-03-20,1.0923537015914917
2003-03-21,1.0824167728424072
2003-03-24,1.0419018268585205
2003-03-25,1.0717145204544067
2003-03-26,1.101526141166687
2003-03-27,1.070185661315918
2003-03-28,1.0266140699386597
2003-03-31,0.9845708608627319
2003-04-01,1.0136182308197021
2003-04-02,1.0510751008987427
2003-04-03,1.0648348331451416
2003-04-04,1.023556113243103
2003-04-07,1.0342581272125244
2003-04-08,1.0243206024169922
2003-04-09,1.0189696550369263
2003-04-10,1.0243206024169922
2003-04-11,1.0128545761108398
2003-04-14,1.0304356813430786
2003-04-15,1.0250853300094604
2003-04-16,1.0250853300094604
2003-04-17,1.0434315204620361
2003-04-21,1.070185661315918
2003-04-22,1.083945393562317
2003-04-23,1.1084065437316895
2003-04-24,1.075536847114563
2003-04-25,1.0357874631881714
2003-04-28,1.0671275854110718
2003-04-29,1.0999984741210938
2003-04-30,1.095412015914917
2003-05-01,1.1022918224334717
2003-05-02,1.2154251337051392
2003-05-05,1.2452378273010254
2003-05-06,1.246766448020935
2003-05-07,1.2268915176391602
2003-05-08,1.2276554107666016
2003-05-09,1.6335623264312744
2003-05-12,1.5876970291137695
2003-05-13,1.5578850507736206
2003-05-14,1.5563561916351318
2003-05-15,1.6098653078079224
2003-05-16,1.6251540184020996
2003-05-19,1.533423900604248
2003-05-20,1.5441248416900635
2003-05-21,1.5983986854553223
2003-05-22,1.603749394416809
2003-05-23,1.5953415632247925
2003-05-27,1.7367581129074097
2003-05-28,1.7321717739105225
2003-05-29,1.8506567478179932
2003-05-30,2.0004827976226807
2003-06-02,1.889642357826233
2003-06-03,1.928627848625183
2003-06-04,1.9744930267333984
2003-06-05,2.0310609340667725
2003-06-06,1.9691425561904907
2003-06-09,1.9454447031021118
2003-06-10,1.9737287759780884
2003-06-11,1.9752579927444458
2003-06-12,1.9454447031021118
2003-06-13,1.794089913368225
2003-06-16,1.8323115110397339
2003-06-17,1.8758825063705444
2003-06-18,1.9477379322052002
2003-06-19,1.8292535543441772
2003-06-20,1.810142993927002
2003-06-23,1.7459312677383423
2003-06-24,1.7421101331710815
2003-06-25,1.7535762786865234
2003-06-26,1.7558695077896118
2003-06-27,1.7245280742645264
2003-06-30,1.751283049583435
2003-07-01,1.823137879371643
2003-07-02,1.8177874088287354
2003-07-03,1.7971482276916504
2003-07-07,1.9148682355880737
2003-07-08,1.8934648036956787
2003-07-09,1.9370367527008057
2003-07-10,1.8575371503829956
2003-07-11,1.8674737215042114
2003-07-14,1.8529504537582397
2003-07-15,1.7925617694854736
2003-07-16,1.7703930139541626
2003-07-17,1.681720495223999
2003-07-18,1.6251540184020996
2003-07-21,1.6006923913955688
2003-07-22,1.627447247505188
2003-07-23,1.6488507986068726
2003-07-24,1.5846394300460815
2003-07-25,1.6098653078079224
